13525.50, 20754.72
13024.28, 20897.28
13274.34, 21470.94
13399.78, 21327.01
13274.34, 21615.20
13399.78, 21327.01
13024.28, 21183.43
13149.17, 21904.76
13274.34, 21615.20
13274.34, 21904.76
13024.28, 22050.06
14031.18, 22050.06
13525.50, 22195.71
13024.28, 22195.71
13525.50, 21904.76
12775.33, 21904.76
13525.50, 23076.92
13274.34, 21615.20
12899.67, 22781.77
13149.17, 22050.06
13274.34, 22341.70
13149.17, 22488.04
13149.17, 22634.73
13399.78, 22781.77
13024.28, 22781.77
13399.78, 22929.17
12651.27, 22781.77
12899.67, 22781.77
13274.34, 22634.73
13024.28, 21904.76
13777.78, 23225.03
13149.17, 23076.92
13525.50, 22929.17
13399.78, 22634.73
13274.34, 22929.17
13149.17, 23225.03
13024.28, 23225.03
13777.78, 22929.17
13149.17, 22929.17
13399.78, 23225.03
13399.78, 23225.03
13651.50, 22488.04
13024.28, 23076.92
13149.17, 23076.92
13024.28, 23522.32
13904.34, 23373.50
13399.78, 23821.04
13399.78, 23522.32
13149.17, 23671.50
12775.33, 23373.50
13149.17, 23522.32
12899.67, 23522.32
12899.67, 22781.77
13274.34, 23076.92
13274.34, 23373.50
13525.50, 23970.94
12775.33, 23522.32
14031.18, 23821.04
13399.78, 23373.50
12527.47, 23225.03
13274.34, 24121.21
12775.33, 23225.03
12775.33, 23522.32
13399.78, 23970.94
13274.34, 23225.03
13024.28, 23076.92
13777.78, 23373.50
13399.78, 23671.50
13651.50, 23970.94
13149.17, 23225.03
13149.17, 23225.03
13024.28, 23373.50
13149.17, 23373.50
13399.78, 23373.50
13399.78, 23373.50
13399.78, 23821.04
13777.78, 23225.03
13274.34, 23522.32
13525.50, 23373.50
13777.78, 23671.50
13399.78, 23522.32
13024.28, 23373.50
13149.17, 23522.32
12899.67, 23522.32
13024.28, 23522.32
12899.67, 23225.03
12775.33, 23076.92
12899.67, 23076.92
12280.70, 22929.17
12527.47, 22929.17
12527.47, 22929.17
12280.70, 22781.77
12157.72, 22781.77
12280.70, 22781.77
11790.39, 22488.04
12527.47, 22488.04
11912.57, 22488.04
12403.95, 22488.04
11790.39, 22050.06
11668.48, 22341.70
12035.01, 22050.06
11425.46, 22050.06
12035.01, 22050.06
11912.57, 21759.81
11304.35, 21615.20
11668.48, 21904.76
11304.35, 21615.20
11304.35, 21615.20
11183.50, 21470.94
11304.35, 21327.01
11183.50, 21470.94
11062.91, 21327.01
10942.58, 21183.43
11183.50, 21183.43
10942.58, 21040.19
10942.58, 21040.19
11183.50, 21040.19
10822.51, 20897.28
10942.58, 20897.28
10702.70, 20612.49
10822.51, 20470.59
10942.58, 20612.49
10942.58, 20470.59
10702.70, 20329.03
10702.70, 20612.49
10583.15, 20187.79
10583.15, 20187.79
10583.15, 20187.79
10463.86, 20187.79
10344.83, 20046.89
10344.83, 20046.89
10702.70, 19906.32
10463.86, 20046.89
10463.86, 19906.32
10226.05, 19906.32
10226.05, 19766.08
10463.86, 19766.08
10107.53, 19626.17
10107.53, 19486.58
10226.05, 19486.58
9989.26, 19486.58
10226.05, 19486.58
9989.26, 19208.38
9871.24, 19347.32
9871.24, 19347.32
10107.53, 19069.77
9635.97, 18931.48
9871.24, 19347.32
9518.72, 18931.48
9635.97, 18931.48
9635.97, 18931.48
9635.97, 18793.50
9518.72, 18793.50
9871.24, 18655.85
9518.72, 18655.85
9401.71, 18655.85
9518.72, 18655.85
9635.97, 18793.50
9401.71, 18655.85
9518.72, 18518.52
9518.72, 18381.50
9871.24, 18381.50
9753.48, 18381.50
9401.71, 18518.52
9401.71, 18108.42
9284.95, 18244.80
9284.95, 18108.42
9284.95, 18108.42
9401.71, 18244.80
9168.44, 18108.42
9052.18, 17972.35
9401.71, 18244.80
9168.44, 17972.35
9168.44, 17701.15
9401.71, 17836.59
9401.71, 17836.59
9284.95, 17972.35
8936.17, 17566.02
8820.40, 17701.15
9168.44, 17701.15
9284.95, 17836.59
8936.17, 17701.15
8820.40, 17701.15
8704.88, 17566.02
9052.18, 17296.68
8936.17, 17296.68
9284.95, 17296.68
8936.17, 17431.19
8820.40, 17431.19
9052.18, 17701.15
9052.18, 17431.19
8704.88, 17296.68
8704.88, 17162.47
8704.88, 17028.57
8820.40, 17028.57
8936.17, 17162.47
8820.40, 17296.68
8704.88, 17162.47
8704.88, 17162.47
8704.88, 16761.69
8704.88, 17028.57
9052.18, 17028.57
8820.40, 16761.69
8704.88, 16761.69
8936.17, 16628.70
9401.71, 16894.98
8016.88, 16894.98
8820.40, 16894.98
7789.47, 16894.98
7676.13, 16761.69
8936.17, 16363.64
8016.88, 16761.69
7789.47, 16496.02
8359.79, 16894.98
8704.88, 16496.02
9168.44, 16894.98
9052.18, 16761.69
9518.72, 16894.98
10463.86, 16894.98
10463.86, 16761.69
11062.91, 17162.47
11425.46, 17162.47
11668.48, 17431.19
11912.57, 17431.19
12035.01, 17836.59
12280.70, 18108.42
12527.47, 18655.85
12527.47, 18793.50
12527.47, 19069.77
12899.67, 19208.38
12899.67, 19486.58
12775.33, 19766.08
13024.28, 19766.08
13024.28, 20046.89
13274.34, 20329.03
13274.34, 20329.03
13399.78, 20754.72
13399.78, 20754.72
13525.50, 20897.28
13525.50, 21183.43
13399.78, 21183.43
13399.78, 21183.43
13651.50, 21470.94
13651.50, 21759.81
13525.50, 21759.81
13651.50, 21759.81
13904.34, 22050.06
13904.34, 22195.71
13651.50, 22195.71
14158.31, 22488.04
13777.78, 22341.70
13904.34, 22341.70
13904.34, 22488.04
14031.18, 22781.77
13904.34, 22488.04
13904.34, 22634.73
14285.71, 23076.92
14031.18, 22929.17
14285.71, 23225.03
14158.31, 23225.03
14031.18, 23373.50
13904.34, 23373.50
14413.41, 23373.50
14031.18, 23225.03
14285.71, 23522.32
14158.31, 23225.03
14158.31, 23373.50
14285.71, 23821.04
14031.18, 23671.50
14158.31, 23671.50
14541.39, 23821.04
14413.41, 23970.94
14285.71, 23970.94
14158.31, 23821.04
14413.41, 23821.04
14285.71, 23970.94
14285.71, 24121.21
14541.39, 24121.21
14669.65, 24121.21
14285.71, 23970.94
14413.41, 24121.21
14541.39, 24121.21
14541.39, 23970.94
14413.41, 24271.85

